2025-08-09 15:22:15 | INFO     | backend.app.database.mysql_database:init_database:50 | ✅ Database 'allerscan_db' created/verified
2025-08-10 15:59:17 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 15:59:17 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:59:17 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 15:59:23 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 2/7)
2025-08-10 15:59:23 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 15:59:23 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 10 records (11-20 of 66)
2025-08-10 16:03:18 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:03:18 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:03:18 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:03:18 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 2/7)
2025-08-10 16:03:18 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:03:18 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 2 with 10 records (11-20 of 66)
2025-08-10 16:03:18 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 3/7)
2025-08-10 16:03:18 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:03:18 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 3 with 10 records (21-30 of 66)
2025-08-10 16:03:35 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:03:35 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:03:35 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:03:43 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:03:43 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:03:43 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:05:38 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:05:38 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:05:38 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:06:27 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:06:27 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:06:27 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:06:51 | INFO     | app.api.v1.routes.auth:login:144 | Admin login successful: admin
2025-08-10 16:06:53 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:06:53 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:06:53 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:13:02 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:13:02 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:13:02 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:19:05 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:19:05 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:19:05 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:19:05 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:19:05 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:19:05 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:20:41 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 66/66 records (page 1/1)
2025-08-10 16:20:41 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:20:41 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 66 records (1-66 of 66)
2025-08-10 16:21:14 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 66/66 records (page 1/1)
2025-08-10 16:21:14 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:21:14 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 66 records (1-66 of 66)
2025-08-10 16:21:25 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 66/66 records (page 1/1)
2025-08-10 16:21:25 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:21:25 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 66 records (1-66 of 66)
2025-08-10 16:36:38 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:36:38 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:36:38 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:36:42 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:36:42 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:36:42 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:38:08 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:38:08 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:38:08 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:38:16 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:38:16 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:38:16 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 16:38:19 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 16:38:19 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 16:38:19 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 17:28:37 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 17:28:37 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 17:28:37 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 17:32:32 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 17:32:32 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 17:32:32 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 17:32:32 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 17:32:32 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 17:32:32 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 17:37:04 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 17:37:04 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 17:37:04 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 17:37:04 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 17:37:04 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 17:37:04 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 17:37:27 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 17:37:27 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 17:37:27 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-10 17:37:27 | INFO     | app.database.allergen_database:get_prediction_history:243 | 📊 Retrieved 10/66 records (page 1/7)
2025-08-10 17:37:27 | INFO     | app.database.allergen_database:get_statistics:294 | 📊 Statistics calculated successfully
2025-08-10 17:37:27 | INFO     | app.api.v1.routes.dataset_clean:get_prediction_history:176 | 📊 Served dataset page 1 with 10 records (1-10 of 66)
2025-08-11 12:10:36 | INFO     | app.database.allergen_database:_initialize_connection:79 | ✅ Database connection established: localhost:3306/allerscan_db
2025-08-11 12:10:36 | INFO     | app.database.allergen_database:_create_tables:135 | ✅ Database tables created/verified successfully
2025-08-11 18:57:46 | INFO     | backend.app.database.allergen_database:_initialize_connection:79 | ✅ Database connection established: localhost:3306/allerscan_db
2025-08-11 18:57:46 | INFO     | backend.app.database.allergen_database:_create_tables:135 | ✅ Database tables created/verified successfully
2025-08-11 18:57:46 | INFO     | backend.app.database.allergen_database:get_prediction_history:261 | 📊 Retrieved 10/76 records (page 1/8)
